customer_id,age,income,tenure_months,current_plan,monthly_spend,data_usage_gb,call_minutes,sms_count,has_streaming,has_international,has_device_insurance,previous_upsell_response,channel_preference,responded
CUST_006976,42,42176,45,Standard,70.53,5.38,274,83,1,0,0,0,SMS,0
CUST_006977,45,31825,11,Standard,71.55,6.4,160,57,0,1,0,0,SMS,0
CUST_006978,54,57781,1,Standard,77.18,4.91,248,83,0,0,0,0,Direct mail,0
CUST_006979,60,29818,7,Standard,78.85,7.2,576,70,1,0,1,1,Email,1
CUST_006980,18,62382,34,Basic,33.86,9.03,101,82,0,0,0,0,Email,0
CUST_006981,26,28641,120,Basic,45.65,18.21,288,84,0,0,1,0,SMS,0
CUST_006982,57,42465,1,Standard,49.91,5.33,256,87,0,0,1,0,App notification,0
CUST_006983,38,25737,10,Basic,53.11,11.4,97,82,1,0,0,1,SMS,1
CUST_006984,33,174708,1,Basic,41.61,14.84,388,69,1,0,0,0,Direct mail,0
CUST_006985,26,25000,11,Standard,57.95,2.96,285,84,0,0,0,0,Email,0
CUST_006986,35,49237,15,Premium,113.33,6.42,415,81,0,0,1,0,Email,0
CUST_006987,25,82001,76,Premium,106.3,7.61,484,87,0,0,0,1,Direct mail,0
CUST_006988,67,78149,2,Basic,57.61,27.13,237,80,0,0,0,0,SMS,0
CUST_006989,41,71905,45,Basic,36.07,13.7,175,88,1,0,1,0,App notification,0
CUST_006990,41,42499,15,Standard,92.23,9.88,104,67,0,0,1,0,SMS,0
CUST_006991,49,90038,50,Premium,118.55,3.97,166,87,1,0,1,0,SMS,0
CUST_006992,53,73941,21,Premium,122.88,4.9,246,86,1,0,0,0,Email,0
CUST_006993,53,53934,1,Premium,99.71,14.46,137,70,0,0,0,0,Direct mail,0
CUST_006994,54,54625,87,Standard,87.88,14.96,347,77,1,0,1,0,App notification,1
CUST_006995,34,42754,2,Basic,32.87,6.1,142,77,1,0,1,0,SMS,0
CUST_006996,38,32554,27,Basic,42.9,8.84,85,85,0,0,0,0,Email,0
CUST_006997,51,85538,63,Basic,58.05,10.59,173,76,0,0,0,1,Email,0
CUST_006998,35,88476,2,Standard,75.07,11.86,273,73,0,0,0,1,Email,1
CUST_006999,41,32930,24,Basic,32.61,7.01,115,82,0,0,1,0,SMS,0
CUST_007000,46,45743,52,Standard,81.35,14.91,144,71,0,0,0,1,Email,0
CUST_007001,51,45956,120,Standard,73.4,17.87,168,70,0,0,1,1,SMS,1
CUST_007002,20,48305,38,Basic,40.84,5.71,181,88,1,0,1,0,Email,0
CUST_007003,50,50459,9,Premium,94.58,5.22,293,83,0,0,0,0,Email,0
CUST_007004,39,75063,36,Standard,74.35,7.23,359,68,1,0,1,0,Email,1
CUST_007005,50,35022,36,Premium,108.37,9.05,184,67,1,0,1,0,Email,0
CUST_007006,51,33494,36,Premium,111.56,10.82,131,80,1,0,0,0,Email,0
CUST_007007,61,85517,57,Basic,29.15,16.25,266,80,0,0,0,1,Email,1
CUST_007008,58,39807,2,Standard,65.81,16.18,334,83,0,0,0,1,App notification,0
CUST_007009,58,27767,3,Basic,49.8,10.63,644,65,0,0,0,0,Direct mail,0
CUST_007010,59,39406,30,Standard,88.76,10.25,487,77,1,0,1,0,App notification,0
CUST_007011,45,42254,92,Standard,67.95,25.13,115,77,0,0,1,0,SMS,1
CUST_007012,42,98689,18,Premium,124.43,11.36,225,79,1,0,0,0,App notification,0
CUST_007013,52,74322,96,Basic,52.87,14.14,322,94,0,0,0,0,Email,0
CUST_007014,50,82156,83,Standard,72.34,12.53,147,64,0,1,1,0,SMS,1
CUST_007015,38,70897,69,Premium,99.88,9.38,198,59,0,0,1,1,SMS,1
CUST_007016,46,75042,72,Standard,60.3,9.58,367,79,1,0,1,1,Email,1
CUST_007017,41,35967,68,Basic,51.18,20.08,284,84,1,0,0,0,Direct mail,0
CUST_007018,31,44829,51,Standard,64.74,8.73,245,91,1,0,0,0,SMS,0
CUST_007019,57,31399,35,Basic,38.85,7.03,165,85,0,0,0,0,Direct mail,0
CUST_007020,42,44590,1,Basic,43.19,6.19,103,72,1,0,0,0,Email,0
CUST_007021,66,66692,4,Basic,43.36,12.6,203,78,0,0,0,0,Direct mail,0
CUST_007022,22,52081,4,Basic,54.01,7.25,232,85,0,1,1,1,App notification,0
CUST_007023,35,88447,1,Standard,64.95,12.86,101,83,0,0,1,0,SMS,0
CUST_007024,42,29329,3,Standard,78.01,9.54,252,90,0,0,0,0,App notification,0
CUST_007025,55,61396,75,Standard,74.4,7.93,310,77,0,0,1,0,SMS,0
CUST_007026,46,27952,32,Basic,28.26,3.9,162,82,1,0,0,0,App notification,0
CUST_007027,45,51142,11,Basic,47.95,5.64,312,97,0,0,0,0,SMS,0
CUST_007028,28,68401,47,Basic,20.0,6.75,289,77,0,0,1,0,SMS,0
CUST_007029,28,44510,20,Basic,36.05,5.44,204,88,0,0,0,1,App notification,0
CUST_007030,45,62818,4,Standard,74.63,12.68,191,67,1,0,0,0,App notification,0
CUST_007031,25,31828,64,Standard,69.89,34.07,200,107,0,0,0,0,Email,0
CUST_007032,35,25000,12,Premium,92.32,6.17,146,62,0,0,1,0,SMS,0
CUST_007033,48,62985,36,Standard,58.81,8.17,301,86,0,0,0,0,Email,0
CUST_007034,30,107452,10,Basic,20.0,9.21,147,82,0,0,0,0,Direct mail,0
CUST_007035,61,31312,20,Basic,31.57,14.72,153,79,1,0,0,0,Direct mail,0
CUST_007036,56,84964,50,Premium,115.79,13.36,330,66,0,0,0,1,Direct mail,0
CUST_007037,23,49988,5,Standard,64.43,9.3,212,103,0,0,1,0,SMS,0
CUST_007038,30,26874,113,Standard,71.7,4.24,254,75,1,0,0,1,App notification,1
CUST_007039,18,29460,2,Basic,45.14,4.93,88,86,1,0,0,1,Direct mail,0
CUST_007040,32,49370,22,Basic,45.33,10.33,179,92,0,0,0,0,Direct mail,0
CUST_007041,51,40863,74,Basic,55.23,10.27,671,83,1,0,0,0,SMS,0
CUST_007042,37,27151,87,Premium,107.97,8.39,84,88,1,0,0,0,Email,0
CUST_007043,47,25000,7,Basic,54.11,12.77,699,77,0,0,0,1,Direct mail,0
CUST_007044,23,33489,4,Standard,45.23,4.48,286,77,0,0,0,1,App notification,0
CUST_007045,51,53488,38,Standard,81.11,11.28,178,100,1,0,0,0,SMS,0
CUST_007046,35,48879,1,Standard,57.1,10.74,216,87,1,0,0,0,SMS,0
CUST_007047,42,39122,19,Basic,34.27,5.34,512,102,1,0,0,0,Direct mail,0
CUST_007048,40,53682,47,Standard,62.95,6.99,62,78,0,0,0,0,App notification,0
CUST_007049,26,78277,24,Basic,55.84,15.13,572,71,1,1,0,1,Email,1
CUST_007050,28,58533,6,Premium,101.11,5.67,287,84,0,0,0,0,Email,1
CUST_007051,53,46416,20,Basic,38.44,43.31,449,82,1,0,0,0,Email,0
CUST_007052,46,74431,76,Basic,35.38,13.88,86,85,0,0,0,0,SMS,0
CUST_007053,54,31826,28,Basic,47.55,8.37,213,74,1,0,0,0,Email,0
CUST_007054,45,44302,38,Premium,117.44,7.97,61,80,1,0,0,0,App notification,0
CUST_007055,43,44779,12,Basic,62.04,14.62,502,64,1,0,1,0,Email,0
CUST_007056,21,28095,6,Standard,94.0,6.66,136,81,0,0,0,0,Email,0
CUST_007057,38,40581,8,Basic,51.5,7.33,134,71,0,1,0,0,App notification,0
CUST_007058,41,25000,22,Basic,48.66,21.43,77,87,0,0,0,0,Email,0
CUST_007059,65,115899,9,Standard,57.83,9.95,319,80,0,0,0,0,SMS,0
CUST_007060,50,32149,23,Basic,64.09,9.41,255,79,1,1,0,0,SMS,0
CUST_007061,60,100082,36,Standard,72.15,8.34,156,89,0,1,0,1,Email,0
CUST_007062,49,49868,39,Standard,67.11,10.85,287,84,0,0,0,0,Email,0
CUST_007063,33,63208,5,Premium,113.88,13.62,153,75,0,0,1,0,App notification,0
CUST_007064,43,39341,41,Basic,38.64,25.57,85,73,0,1,0,0,App notification,0
CUST_007065,44,53829,33,Standard,46.62,5.99,197,75,1,0,0,0,Email,0
CUST_007066,30,65691,1,Premium,115.72,5.31,656,65,0,0,0,0,Direct mail,0
CUST_007067,37,66108,1,Standard,83.42,8.77,438,75,0,0,0,0,Email,0
CUST_007068,39,69469,31,Basic,50.57,7.58,322,64,0,0,0,0,App notification,0
CUST_007069,61,41533,14,Standard,69.93,8.97,283,81,0,0,1,0,Email,0
CUST_007070,18,39491,4,Premium,110.13,12.23,197,72,0,0,1,0,App notification,0
CUST_007071,56,25000,1,Standard,71.72,37.07,381,80,1,0,0,0,App notification,0
CUST_007072,30,62034,5,Premium,111.42,7.87,344,65,1,0,0,1,Email,0
CUST_007073,25,79783,94,Standard,69.39,4.76,233,81,1,0,1,0,App notification,0
CUST_007074,56,101436,39,Basic,45.25,10.31,276,91,0,0,1,0,Email,0
CUST_007075,50,56236,22,Basic,60.55,11.69,93,85,0,1,0,0,SMS,0
CUST_007076,57,34720,85,Basic,49.72,5.14,183,90,0,0,0,0,Email,0
CUST_007077,51,25000,28,Basic,46.05,9.7,120,77,0,0,0,0,Email,0
CUST_007078,66,78335,38,Premium,116.59,11.27,118,96,1,0,0,0,Email,0
CUST_007079,48,25000,9,Standard,76.59,9.86,324,70,0,0,1,0,App notification,0
CUST_007080,40,42054,26,Standard,79.46,14.54,115,75,0,0,0,1,Email,0
CUST_007081,46,44314,4,Standard,62.43,8.75,388,74,0,0,0,0,SMS,0
CUST_007082,56,47512,15,Standard,65.19,12.74,455,81,0,0,1,0,Email,0
CUST_007083,32,49816,1,Basic,36.86,4.09,236,72,0,0,1,1,App notification,0
CUST_007084,34,52164,7,Premium,117.67,5.85,170,85,1,0,1,0,App notification,0
CUST_007085,38,25000,2,Standard,77.18,6.82,454,96,1,0,1,0,Email,0
CUST_007086,18,49345,14,Standard,57.27,5.63,341,87,1,1,0,0,SMS,0
CUST_007087,43,25000,55,Premium,113.91,8.42,501,77,0,0,1,0,App notification,0
CUST_007088,19,68152,14,Standard,83.72,8.53,128,79,0,0,0,0,Email,0
CUST_007089,42,38184,53,Premium,107.65,6.9,209,81,0,0,1,0,Email,0
CUST_007090,52,25000,32,Premium,113.14,14.72,215,75,0,1,1,0,Email,0
CUST_007091,36,33982,21,Basic,52.3,9.19,277,81,1,0,1,0,SMS,0
CUST_007092,62,37928,8,Basic,31.79,4.98,356,56,0,0,1,0,SMS,0
CUST_007093,24,83768,76,Premium,111.52,8.19,266,76,0,0,0,0,Email,0
CUST_007094,56,53556,1,Standard,82.72,14.66,545,60,1,0,0,0,Direct mail,0
CUST_007095,50,57239,35,Basic,39.07,10.79,195,81,0,0,0,0,App notification,0
CUST_007096,21,83412,29,Standard,78.32,20.4,130,71,1,0,0,0,Email,0
CUST_007097,74,46945,17,Standard,70.27,15.24,164,87,0,0,0,0,App notification,0
CUST_007098,41,68829,8,Standard,63.25,8.38,152,78,1,0,1,0,Email,0
CUST_007099,31,66685,16,Premium,109.03,22.85,186,97,0,0,0,0,SMS,0
CUST_007100,25,27476,61,Premium,104.74,22.48,208,86,0,0,0,0,Email,0
CUST_007101,39,95115,54,Premium,101.12,5.92,214,84,1,0,0,0,SMS,0
CUST_007102,40,25870,85,Basic,42.46,8.59,281,81,1,0,1,0,Email,0
CUST_007103,43,74073,11,Standard,70.68,7.99,186,88,1,0,0,0,App notification,0
CUST_007104,38,25000,14,Basic,43.34,7.16,459,91,1,0,0,1,Email,0
CUST_007105,49,64251,1,Basic,42.35,6.74,76,78,0,0,0,0,Email,0
CUST_007106,37,113307,85,Premium,112.26,8.36,64,71,1,0,1,1,App notification,1
CUST_007107,18,44540,11,Standard,75.31,15.67,446,72,0,1,0,1,App notification,1
CUST_007108,40,43679,15,Premium,98.56,5.01,426,93,0,0,1,0,App notification,0
CUST_007109,18,64517,71,Basic,42.48,10.47,515,85,0,0,0,1,App notification,1
CUST_007110,46,42267,22,Premium,90.26,4.56,359,81,0,0,0,0,App notification,0
CUST_007111,30,111104,25,Basic,43.38,22.41,245,87,0,0,1,1,Direct mail,0
CUST_007112,43,53449,5,Basic,46.51,9.68,210,78,1,0,0,1,SMS,0
CUST_007113,57,42443,20,Standard,75.7,14.15,94,76,0,0,1,0,Direct mail,0
CUST_007114,30,38440,75,Standard,71.54,10.01,267,84,0,0,1,0,Direct mail,0
CUST_007115,54,32214,24,Standard,75.48,7.48,103,93,1,0,0,0,Email,0
CUST_007116,36,36956,8,Premium,110.65,9.23,1075,90,1,0,0,1,App notification,0
CUST_007117,63,41864,1,Standard,63.24,22.9,132,81,1,1,0,0,App notification,0
CUST_007118,37,39362,12,Basic,33.84,5.52,234,100,0,0,1,0,Direct mail,0
CUST_007119,31,36454,25,Basic,42.37,2.7,604,93,0,0,0,0,Email,0
CUST_007120,50,126055,1,Standard,62.34,9.3,196,87,1,0,0,0,SMS,0
CUST_007121,36,30836,28,Standard,68.8,4.4,197,77,0,1,1,0,Email,0
CUST_007122,31,52364,22,Standard,65.08,16.64,52,101,0,0,0,0,App notification,0
CUST_007123,36,63999,45,Basic,49.19,9.09,112,77,0,0,0,0,Email,0
CUST_007124,41,65091,1,Standard,70.49,15.79,343,89,1,0,0,0,Direct mail,0
CUST_007125,58,47744,45,Basic,49.47,9.47,668,70,0,0,0,0,App notification,0
CUST_007126,18,43988,22,Standard,74.42,9.19,143,73,0,0,0,0,Email,0
CUST_007127,42,60065,13,Standard,68.2,10.69,275,81,1,0,0,0,App notification,0
CUST_007128,49,55267,100,Basic,43.82,23.03,1243,73,1,0,0,0,App notification,0
CUST_007129,44,43628,5,Premium,115.02,10.16,344,79,1,0,0,0,Email,0
CUST_007130,57,25000,23,Standard,94.46,17.06,440,87,1,0,1,0,SMS,0
CUST_007131,41,39713,11,Standard,60.11,16.95,155,86,0,0,1,0,Email,0
CUST_007132,39,29262,22,Standard,70.42,7.76,621,81,0,1,0,0,Email,0
CUST_007133,49,36307,24,Premium,98.04,8.47,162,79,1,0,0,0,App notification,0
CUST_007134,43,49759,2,Standard,69.79,7.66,145,98,1,0,0,0,Email,0
CUST_007135,37,57608,32,Standard,63.26,20.45,594,67,1,0,0,0,Email,0
CUST_007136,48,109229,30,Basic,43.8,8.19,167,93,0,1,1,0,SMS,0
CUST_007137,34,38490,44,Basic,46.55,5.99,244,81,0,0,0,1,Direct mail,1
CUST_007138,34,69465,2,Basic,40.11,8.87,649,92,1,0,0,0,SMS,0
CUST_007139,35,56256,10,Premium,92.16,5.56,141,82,1,0,0,1,Direct mail,0
CUST_007140,58,87833,31,Standard,84.26,8.4,212,83,1,0,0,0,Direct mail,0
CUST_007141,18,63532,4,Premium,118.39,18.91,170,74,0,0,0,1,App notification,0
CUST_007142,46,31137,33,Basic,43.69,12.9,201,85,0,0,0,0,Email,0
CUST_007143,42,25000,1,Standard,61.05,6.5,251,85,0,0,0,0,App notification,1
CUST_007144,21,56391,12,Premium,110.85,15.22,547,75,1,0,0,0,SMS,0
CUST_007145,45,38645,56,Basic,48.61,33.28,655,74,0,0,1,0,SMS,0
CUST_007146,47,31535,44,Standard,77.7,10.46,269,73,0,0,0,0,Email,0
CUST_007147,49,27711,31,Premium,118.62,21.08,158,88,1,0,1,0,App notification,0
CUST_007148,18,52703,61,Premium,120.51,15.52,368,75,1,1,0,0,Direct mail,0
CUST_007149,58,96612,37,Premium,92.59,9.88,245,73,1,0,0,0,App notification,0
CUST_007150,33,40786,21,Premium,106.95,10.11,250,74,0,0,1,0,Email,0
CUST_007151,50,63934,116,Standard,79.93,13.24,132,69,1,0,0,0,App notification,1
CUST_007152,50,46815,35,Basic,35.76,6.26,93,84,0,0,0,1,Email,0
CUST_007153,31,27440,27,Standard,82.19,2.29,242,78,1,0,0,0,App notification,0
CUST_007154,49,68231,15,Premium,128.1,6.85,129,85,1,0,0,0,App notification,0
CUST_007155,37,29953,69,Standard,81.91,2.83,178,77,0,0,1,0,Email,0
CUST_007156,18,49500,10,Basic,51.62,6.35,596,77,0,0,1,1,SMS,0
CUST_007157,56,42037,1,Standard,65.52,3.92,235,100,1,0,1,0,App notification,0
CUST_007158,32,73268,6,Standard,72.82,16.61,475,91,0,1,0,0,SMS,1
CUST_007159,31,30449,3,Basic,31.54,4.45,292,83,0,0,0,0,SMS,0
CUST_007160,37,58447,11,Standard,62.19,13.15,347,65,1,0,0,0,Email,0
CUST_007161,45,33593,52,Standard,62.89,13.98,176,61,0,1,0,0,SMS,0
CUST_007162,41,38948,31,Standard,70.62,13.63,489,91,1,0,0,0,SMS,0
CUST_007163,48,25000,5,Basic,41.08,3.0,295,97,0,0,1,0,Email,0
CUST_007164,25,125673,46,Basic,47.62,21.24,209,101,1,0,0,1,App notification,1
CUST_007165,33,62802,21,Standard,78.78,12.43,295,70,0,0,0,0,Direct mail,0
CUST_007166,40,34706,21,Standard,62.9,14.36,159,87,0,0,1,0,App notification,0
CUST_007167,64,29551,13,Basic,46.49,27.78,205,74,0,1,1,0,SMS,0
CUST_007168,40,39220,59,Basic,40.84,14.45,237,80,1,0,0,0,Email,0
CUST_007169,55,67683,11,Basic,46.9,5.94,178,80,0,0,1,0,SMS,0
CUST_007170,42,25000,2,Standard,76.86,12.67,623,82,0,0,0,0,Email,0
CUST_007171,36,45994,10,Premium,119.21,4.42,191,95,0,1,0,0,App notification,0
CUST_007172,39,108748,37,Standard,76.7,11.42,854,87,0,0,0,0,Email,1
CUST_007173,39,29428,32,Premium,114.14,6.37,255,88,0,0,0,0,Email,0
CUST_007174,49,50826,6,Standard,55.8,9.47,213,86,0,1,0,0,SMS,0
CUST_007175,58,132123,3,Standard,59.19,7.85,181,73,1,0,0,0,Email,0
CUST_007176,46,65151,32,Basic,36.76,5.39,315,82,0,0,0,0,Email,0
CUST_007177,56,51878,33,Standard,73.59,7.47,418,94,0,0,0,0,Direct mail,0
CUST_007178,30,61573,13,Standard,57.09,8.79,53,84,0,0,0,1,Email,0
CUST_007179,37,40929,55,Standard,73.38,7.12,245,72,0,0,0,0,Direct mail,0
CUST_007180,33,87977,114,Standard,72.64,23.91,74,73,0,0,1,0,Email,1
CUST_007181,45,40957,6,Basic,25.64,11.58,441,97,0,0,1,0,Direct mail,0
CUST_007182,37,25000,25,Basic,34.12,10.75,446,66,0,0,0,0,Email,0
CUST_007183,50,41106,1,Premium,120.44,7.3,251,82,0,0,0,0,Email,0
CUST_007184,30,31728,37,Basic,51.97,4.06,277,68,1,1,0,1,Email,0
CUST_007185,42,43194,16,Basic,36.5,9.1,104,82,0,0,0,0,SMS,0
CUST_007186,50,43626,6,Premium,99.65,27.93,176,80,1,0,0,1,Email,0
CUST_007187,18,84022,41,Standard,45.5,12.01,169,60,1,0,1,0,App notification,1
CUST_007188,67,67029,49,Basic,59.71,18.79,187,96,0,0,0,1,SMS,0
CUST_007189,38,55186,3,Basic,45.41,19.8,413,80,0,0,0,0,SMS,0
CUST_007190,18,48955,1,Basic,63.84,12.89,528,96,0,1,1,0,App notification,0
CUST_007191,43,30440,12,Standard,68.08,9.84,353,72,0,0,1,0,SMS,0
CUST_007192,42,25000,29,Standard,72.83,4.7,202,70,0,0,0,1,Email,0
CUST_007193,41,51581,47,Basic,53.91,8.45,156,84,0,0,0,0,SMS,0
CUST_007194,53,70093,23,Premium,126.39,8.54,258,75,1,0,1,0,SMS,0
CUST_007195,50,46688,26,Basic,50.01,11.18,292,92,0,0,0,0,Email,1
CUST_007196,45,38534,48,Basic,45.02,4.29,214,89,1,0,0,0,SMS,0
CUST_007197,47,60417,22,Premium,110.28,7.49,165,79,0,0,1,0,Email,0
CUST_007198,40,47216,28,Basic,34.54,11.69,354,68,1,0,0,0,SMS,0
CUST_007199,63,104671,21,Premium,106.18,8.71,375,85,0,0,0,1,App notification,1
CUST_007200,24,85368,63,Standard,70.51,7.31,111,75,1,0,0,0,Email,0
CUST_007201,43,75491,8,Basic,58.82,7.27,194,84,0,0,1,0,Email,0
CUST_007202,42,68939,9,Standard,65.7,8.86,390,63,1,0,0,0,SMS,0
CUST_007203,51,27430,4,Standard,80.63,2.49,443,96,0,0,0,0,Direct mail,0
CUST_007204,31,66061,51,Premium,109.18,7.03,254,69,1,0,0,0,App notification,0
CUST_007205,21,58066,15,Standard,82.44,16.72,305,64,0,1,1,0,App notification,0
CUST_007206,43,64401,12,Standard,76.77,11.85,285,79,0,0,0,0,SMS,0
CUST_007207,45,61186,119,Basic,51.09,12.36,434,97,0,0,0,0,App notification,0
CUST_007208,59,60098,78,Standard,79.79,4.46,126,77,1,1,1,0,SMS,1
CUST_007209,26,165278,107,Basic,53.33,12.14,287,82,1,0,0,0,App notification,1
CUST_007210,55,47368,4,Basic,55.64,8.71,144,73,0,0,0,0,Direct mail,0
CUST_007211,70,74708,66,Premium,131.32,13.22,470,73,0,0,0,0,Email,0
CUST_007212,37,39658,11,Basic,61.17,17.67,130,87,0,1,0,0,SMS,0
CUST_007213,26,69967,1,Basic,49.66,17.21,313,79,0,0,1,0,Email,0
CUST_007214,37,74809,14,Standard,65.58,7.9,144,65,1,0,0,0,Email,0
CUST_007215,42,57756,21,Premium,113.66,7.29,384,87,0,0,0,1,App notification,0
CUST_007216,48,103897,3,Basic,25.74,24.01,318,75,0,1,0,1,SMS,0
CUST_007217,34,32927,23,Basic,53.29,7.06,283,66,0,0,1,0,App notification,0
CUST_007218,60,39369,51,Basic,34.4,5.04,794,95,0,0,1,1,Email,0
CUST_007219,28,53936,14,Basic,56.22,8.55,161,81,0,0,1,0,App notification,0
CUST_007220,21,72864,13,Standard,89.8,21.92,427,85,0,0,0,1,Email,0
CUST_007221,55,53143,12,Standard,55.49,6.05,494,99,0,0,1,0,App notification,0
CUST_007222,18,87429,76,Standard,69.5,8.97,427,76,1,0,1,0,App notification,1
CUST_007223,39,36396,1,Standard,59.36,5.49,163,75,1,1,0,0,App notification,0
CUST_007224,79,29340,17,Premium,92.72,15.61,213,86,0,0,0,0,Email,0
CUST_007225,41,56311,9,Standard,68.94,11.29,170,79,0,1,0,0,SMS,0
CUST_007226,28,47347,67,Premium,116.35,16.02,205,88,1,0,1,0,Email,0
CUST_007227,41,62585,3,Standard,77.54,24.6,148,74,0,0,0,0,SMS,0
CUST_007228,41,48420,15,Standard,71.54,4.5,197,98,0,0,0,0,Email,0
CUST_007229,43,42065,15,Standard,53.36,6.03,590,65,1,0,1,0,Direct mail,1
CUST_007230,49,47395,65,Standard,71.23,7.35,202,93,0,0,0,0,App notification,1
CUST_007231,29,49661,7,Premium,95.07,9.74,261,91,1,0,0,0,SMS,0
CUST_007232,62,42734,31,Basic,30.73,12.24,158,94,1,0,1,1,Email,0
CUST_007233,44,44738,4,Standard,60.03,7.03,243,80,0,0,1,1,SMS,0
CUST_007234,50,40879,92,Standard,80.5,6.19,402,81,0,0,0,0,App notification,0
CUST_007235,34,72077,26,Standard,75.45,17.32,328,83,0,0,0,0,Email,0
CUST_007236,57,53493,29,Standard,73.23,12.97,573,80,1,0,0,1,SMS,0
CUST_007237,38,135339,17,Standard,61.37,14.63,118,83,1,0,0,0,Direct mail,0
CUST_007238,45,52697,12,Basic,41.12,3.75,155,85,0,0,1,0,App notification,0
CUST_007239,30,38258,7,Premium,96.3,18.73,191,78,0,0,0,0,Email,0
CUST_007240,30,163048,27,Standard,83.64,14.93,611,82,0,0,1,0,SMS,1
CUST_007241,50,59049,92,Standard,91.97,8.96,293,78,0,0,1,0,App notification,1
CUST_007242,36,76539,13,Basic,50.57,7.23,105,60,0,0,1,0,Email,0
CUST_007243,31,63987,64,Basic,52.32,7.3,471,78,0,0,0,0,App notification,0
CUST_007244,34,64883,4,Basic,43.41,6.56,261,82,0,1,0,0,App notification,0
CUST_007245,50,62382,82,Standard,53.81,4.32,417,72,0,1,0,1,Email,0
CUST_007246,34,29853,12,Basic,36.56,5.36,633,99,0,0,0,0,App notification,0
CUST_007247,40,57837,14,Basic,40.35,4.73,136,71,1,1,0,0,App notification,0
CUST_007248,42,27005,18,Basic,41.15,8.16,633,68,1,1,0,0,Direct mail,1
CUST_007249,18,45321,38,Basic,38.85,5.11,234,86,0,0,0,0,Email,0
CUST_007250,24,35364,38,Basic,45.48,13.73,191,73,0,0,0,0,Direct mail,0
CUST_007251,46,57576,19,Basic,36.5,4.61,268,86,1,0,1,0,SMS,0
CUST_007252,33,56974,22,Standard,91.68,19.33,120,71,0,0,0,1,Email,1
CUST_007253,54,60871,1,Standard,56.35,15.71,242,81,0,0,0,0,App notification,0
CUST_007254,53,55786,10,Standard,78.87,5.73,212,95,0,0,0,0,App notification,0
CUST_007255,50,37306,12,Premium,107.38,8.41,139,80,1,0,0,0,App notification,0
CUST_007256,63,43588,24,Standard,74.63,5.81,166,75,0,0,0,1,Email,0
CUST_007257,41,74174,24,Premium,115.08,14.05,484,81,0,0,1,0,Email,0
CUST_007258,49,79263,37,Basic,46.57,29.22,220,82,0,1,0,0,App notification,0
CUST_007259,34,29259,37,Standard,58.67,18.06,136,84,0,0,0,0,Email,0
CUST_007260,71,25000,8,Standard,66.68,5.57,320,88,0,0,1,0,Email,0
CUST_007261,65,35344,44,Standard,71.69,9.42,388,97,0,0,0,0,Direct mail,0
CUST_007262,42,78459,1,Standard,71.06,24.59,244,79,0,0,0,1,Direct mail,0
CUST_007263,46,84685,37,Basic,34.77,14.05,117,85,1,0,0,0,App notification,0
CUST_007264,58,32334,3,Standard,82.91,16.28,53,70,1,1,0,0,Email,0
CUST_007265,40,56290,39,Standard,45.06,13.91,143,106,1,0,0,0,Direct mail,0
CUST_007266,34,111914,22,Basic,42.5,12.27,461,75,1,0,0,1,Email,1
CUST_007267,52,59094,17,Standard,60.79,9.4,436,76,0,1,1,0,Email,0
CUST_007268,42,92936,35,Standard,71.82,6.88,152,72,0,0,0,0,Direct mail,0
CUST_007269,44,76835,1,Basic,55.17,7.4,212,77,0,0,1,0,Email,0
CUST_007270,31,32546,7,Basic,30.93,5.23,372,73,0,0,0,0,App notification,0
CUST_007271,21,45004,28,Premium,133.54,7.58,225,87,1,0,1,0,Email,0
CUST_007272,44,49793,56,Premium,112.02,9.91,429,74,1,0,0,1,SMS,1
CUST_007273,52,51372,14,Basic,48.82,8.91,231,89,0,0,0,0,SMS,0
CUST_007274,39,74039,8,Premium,95.6,11.56,327,82,0,0,0,0,SMS,0
CUST_007275,59,58918,21,Standard,69.53,14.12,202,82,0,1,1,1,Email,0
CUST_007276,33,25000,29,Premium,119.72,6.52,153,64,1,1,0,1,Email,0
CUST_007277,29,27152,16,Standard,72.1,13.47,492,64,0,0,0,0,Email,0
CUST_007278,41,25000,62,Premium,111.4,17.39,99,95,1,0,0,1,Direct mail,0
CUST_007279,41,53045,22,Standard,69.48,12.0,171,88,0,0,0,0,Email,0
CUST_007280,51,54623,1,Basic,31.22,7.23,231,71,1,0,0,0,Email,0
CUST_007281,32,55684,7,Basic,31.16,16.56,410,92,0,0,0,0,Email,1
CUST_007282,58,31840,17,Standard,81.69,11.63,144,77,1,0,0,1,SMS,0
CUST_007283,65,66394,35,Basic,53.82,14.05,264,77,0,0,0,0,Email,0
CUST_007284,41,67664,7,Standard,80.3,24.35,106,67,0,1,1,0,SMS,0
CUST_007285,56,27866,112,Premium,101.77,13.26,319,75,0,0,0,0,Email,0
CUST_007286,29,25343,11,Basic,43.42,23.26,731,83,1,0,0,0,Direct mail,0
CUST_007287,54,49017,22,Standard,82.32,8.62,76,61,1,0,1,1,SMS,0
CUST_007288,54,109787,1,Standard,57.71,9.85,158,82,0,0,0,0,App notification,0
CUST_007289,52,105333,64,Standard,81.3,20.73,404,96,0,0,0,0,App notification,0
CUST_007290,41,63166,46,Basic,39.13,6.23,1431,92,1,0,0,0,Direct mail,1
CUST_007291,18,35295,6,Basic,36.45,29.12,348,94,0,0,0,0,SMS,0
